#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : dxcgpu02.psc.edu
#   code compiled            : Friday, May 26 2017 12:32:28
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-Tin
# Single Site Solver: Spherical
# MST Method        : LSMS
# Spin Parameter    : Collinear -  2
# Number of Atoms         :      4
# Bravais Lattice Vector  :
#         5.41000000   0.00000000   0.00000000
#         0.00000000   5.41000000   0.00000000
#         0.00000000   0.00000000  16.23000000
# Energy Offset           :   -2521
# Column Legend :    20
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. Volume - MT
#        10. Volume - VP
#        11. LIZ Size
#        12. Energy
#        13. Exch_energy
#        14. Pressure
#        15. Charge-MT
#        16. Charge-VP
#        17. Moment-MT
#        18. Moment-VP
#        19. RMS-Charge
#        20. RMS-Potential
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    Vol-MT     Vol-VP    LIZ  Energy           Exch_energy      Pressure      Charge-MT  Charge-VP   Moment-MT  Moment-VP RMS-Rho   RMS-Pot 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# ****************************************************
# SCF Iteration:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78 -0.379347596E+00   0.000000  0.190165E+02  25.784049   8.838906   1.906515   1.930691  0.69E-02  0.95E-01
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252093949E+04   0.000000 -0.570268E-01   0.197867   0.365685  -0.015165  -0.014300  0.15E-04  0.51E-01
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252097503E+04   0.000000 -0.313606E-01   0.013725   0.029262  -0.001468  -0.002501  0.41E-05  0.12E+00
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252098226E+04   0.000000 -0.186872E-01   0.002814   0.022810  -0.000912  -0.006274  0.14E-05  0.14E+00
# ****************************************************
# SCF Iteration:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.386464581E+01   0.000000 -0.262738E+02  22.692296   5.537725   4.424165   4.829820  0.27E-01  0.57E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251997353E+04   0.000000 -0.971817E+00   0.179541   0.316811   0.068565   0.140263  0.24E-03  0.31E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251999112E+04   0.000000 -0.977881E+00   0.014812   0.030114   0.005274   0.011622  0.22E-04  0.36E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251999781E+04   0.000000 -0.966515E+00   0.002809   0.021485   0.000479   0.004161  0.28E-05  0.28E+00
# ****************************************************
# SCF Iteration:   15
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.312921306E+01   0.000000  0.419346E+02  27.382751  10.694724   0.367075   0.312021  0.26E-01  0.49E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252111002E+04   0.000000  0.142181E+00   0.287726   0.512807  -0.023725  -0.036233  0.25E-03  0.19E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252113092E+04   0.000000  0.121039E+00   0.022557   0.046903  -0.003391  -0.006500  0.24E-04  0.11E+00
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252114296E+04   0.000000  0.141504E+00   0.002552   0.022032  -0.000551  -0.004198  0.29E-05  0.30E+00
# ****************************************************
# SCF Iteration:   20
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.327428757E+01   0.000000 -0.263045E+02  22.866874   5.847709   4.470873   4.894530  0.25E-01  0.51E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251998168E+04   0.000000 -0.944487E+00   0.239433   0.407940   0.071854   0.143626  0.25E-03  0.25E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251998697E+04   0.000000 -0.987227E+00   0.021794   0.043201   0.005812   0.012667  0.25E-04  0.54E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251999651E+04   0.000000 -0.971502E+00   0.003195   0.024252   0.000537   0.004525  0.29E-05  0.27E+00
# ****************************************************
# SCF Iteration:   25
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.338312344E+01   0.000000  0.422946E+02  27.485908  10.886125   0.266245   0.206642  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252115926E+04   0.000000  0.209838E+00   0.327022   0.570405  -0.025132  -0.037501  0.26E-03  0.23E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252116645E+04   0.000000  0.155365E+00   0.027457   0.056097  -0.003602  -0.006769  0.26E-04  0.96E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252118045E+04   0.000000  0.178747E+00   0.002928   0.024662  -0.000504  -0.003975  0.30E-05  0.30E+00
# ****************************************************
# SCF Iteration:   30
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.389435286E+01   0.000000 -0.285872E+02  22.721930   5.750329   4.292846   4.728686  0.27E-01  0.54E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251988111E+04   0.000000 -0.102964E+01   0.268253   0.450002   0.077087   0.151918  0.26E-03  0.26E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251987713E+04   0.000000 -0.109598E+01   0.025923   0.050662   0.006615   0.014133  0.27E-04  0.69E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251988790E+04   0.000000 -0.107861E+01   0.003722   0.027364   0.000642   0.005243  0.30E-05  0.28E+00
# ****************************************************
# SCF Iteration:   35
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.333504369E+01   0.000000  0.419256E+02  27.483020  10.916513   0.264845   0.208993  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252117872E+04   0.000000  0.237472E+00   0.343379   0.594012  -0.024536  -0.036309  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252117945E+04   0.000000  0.167988E+00   0.029794   0.060332  -0.003581  -0.006657  0.28E-04  0.88E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252119419E+04   0.000000  0.192365E+00   0.003185   0.026236  -0.000462  -0.003723  0.30E-05  0.30E+00
# ****************************************************
# SCF Iteration:   40
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.387671895E+01   0.000000 -0.286275E+02  22.729886   5.786131   4.258154   4.695402  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251986984E+04   0.000000 -0.103482E+01   0.282369   0.470664   0.077392   0.152444  0.26E-03  0.25E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251986155E+04   0.000000 -0.111207E+01   0.027917   0.054201   0.006972   0.014739  0.28E-04  0.74E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251987283E+04   0.000000 -0.109408E+01   0.004023   0.028987   0.000687   0.005513  0.30E-05  0.29E+00
# ****************************************************
# SCF Iteration:   45
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.333112068E+01   0.000000  0.419681E+02  27.484061  10.930453   0.260288   0.207817  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118639E+04   0.000000  0.248217E+00   0.349741   0.603223  -0.023498  -0.034644  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118470E+04   0.000000  0.173135E+00   0.030851   0.062181  -0.003489  -0.006448  0.28E-04  0.84E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252119969E+04   0.000000  0.197811E+00   0.003330   0.027023  -0.000433  -0.003528  0.30E-05  0.30E+00
# ****************************************************
# SCF Iteration:   50
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.387867045E+01   0.000000 -0.286333E+02  22.731008   5.800385   4.238735   4.677446  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251986348E+04   0.000000 -0.103833E+01   0.288927   0.480374   0.077413   0.152554  0.26E-03  0.25E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251985320E+04   0.000000 -0.112057E+01   0.028905   0.055916   0.007236   0.015187  0.28E-04  0.77E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251986467E+04   0.000000 -0.110237E+01   0.004209   0.029916   0.000727   0.005743  0.31E-05  0.29E+00
# ****************************************************
# SCF Iteration:   55
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.333509948E+01   0.000000  0.420599E+02  27.485274  10.936641   0.256091   0.206094  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118911E+04   0.000000  0.251926E+00   0.352017   0.606603  -0.022610  -0.033266  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118665E+04   0.000000  0.175083E+00   0.031323   0.062975  -0.003401  -0.006265  0.29E-04  0.82E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252120172E+04   0.000000  0.199818E+00   0.003411   0.027408  -0.000415  -0.003401  0.31E-05  0.29E+00
# ****************************************************
# SCF Iteration:   60
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.388461956E+01   0.000000 -0.286375E+02  22.730525   5.806971   4.227412   4.667713  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251986006E+04   0.000000 -0.104044E+01   0.291970   0.484988   0.077460   0.152670  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251984889E+04   0.000000 -0.112490E+01   0.029398   0.056755   0.007421   0.015501  0.29E-04  0.79E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251986044E+04   0.000000 -0.110665E+01   0.004321   0.030440   0.000758   0.005917  0.31E-05  0.29E+00
# ****************************************************
# SCF Iteration:   65
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.333987864E+01   0.000000  0.421339E+02  27.486326  10.939597   0.252806   0.204527  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118991E+04   0.000000  0.252945E+00   0.352720   0.607721  -0.021945  -0.032248  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118731E+04   0.000000  0.175759E+00   0.031533   0.063311  -0.003330  -0.006124  0.29E-04  0.81E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252120239E+04   0.000000  0.200480E+00   0.003456   0.027596  -0.000403  -0.003318  0.31E-05  0.29E+00
# ****************************************************
# SCF Iteration:   70
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.388763196E+01   0.000000 -0.286379E+02  22.730531   5.811707   4.221520   4.663922  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251985859E+04   0.000000 -0.104131E+01   0.293393   0.487218   0.077579   0.152876  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.251984703E+04   0.000000 -0.112675E+01   0.029654   0.057180   0.007549   0.015719  0.29E-04  0.79E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.251985860E+04   0.000000 -0.110851E+01   0.004389   0.030742   0.000782   0.006045  0.31E-05  0.29E+00
# ****************************************************
# SCF Iteration:   75
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.334158257E+01   0.000000  0.421699E+02  27.486627  10.940639   0.250600   0.203455  0.27E-01  0.53E+00
 Va        2   2.705000   2.705000   2.705000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252119004E+04   0.000000  0.253076E+00   0.352878   0.608038  -0.021489  -0.031554  0.26E-03  0.24E+00
 Va        3   0.000000   0.000000   5.410000   0.000000   0.000000   0.000000  53.849579  80.819590   70  0.252118747E+04   0.000000  0.175940E+00   0.031633   0.063461  -0.003283  -0.006030  0.29E-04  0.81E-01
 Va        4   2.705000   2.705000   8.115000   0.000000   0.000000   0.000000  53.849579 156.691042   78  0.252120255E+04   0.000000  0.200631E+00   0.003482   0.027698  -0.000397  -0.003271  0.32E-05  0.29E+00
# ****************************************************
